Date,Close
05/09/2018,0.0772
06/09/2018,0.077
07/09/2018,0.077
10/09/2018,0.077
11/09/2018,0.077
12/09/2018,0.077
13/09/2018,0.077
14/09/2018,0.077
17/09/2018,0.077
18/09/2018,0.077
19/09/2018,0.077
20/09/2018,0.0769
21/09/2018,0.0769
24/09/2018,0.0769
25/09/2018,0.0769
26/09/2018,0.0769
27/09/2018,0.0765
28/09/2018,0.0765
01/10/2018,0.0765
02/10/2018,0.0765
03/10/2018,0.0765
04/10/2018,0.0767
05/10/2018,0.0767
08/10/2018,0.0767
09/10/2018,0.0767
10/10/2018,0.0767
11/10/2018,0.077
12/10/2018,0.077
15/10/2018,0.077
16/10/2018,0.077
17/10/2018,0.077
18/10/2018,0.0765
19/10/2018,0.0765
22/10/2018,0.0765
23/10/2018,0.0765
24/10/2018,0.0765
25/10/2018,0.0772
26/10/2018,0.0772
29/10/2018,0.0772
30/10/2018,0.0772
31/10/2018,0.0772
01/11/2018,0.0776
05/11/2018,0.0776
06/11/2018,0.0776
07/11/2018,0.0776
08/11/2018,0.0771
09/11/2018,0.0771
12/11/2018,0.0771
13/11/2018,0.0771
14/11/2018,0.0771
15/11/2018,0.0779
16/11/2018,0.0779
20/11/2018,0.0779
21/11/2018,0.0779
22/11/2018,0.0794
23/11/2018,0.0794
26/11/2018,0.0794
27/11/2018,0.0794
28/11/2018,0.0794
29/11/2018,0.0797
30/11/2018,0.0797
03/12/2018,0.0797
04/12/2018,0.0797
05/12/2018,0.0797
06/12/2018,0.0795
07/12/2018,0.0795
10/12/2018,0.0795
11/12/2018,0.0795
13/12/2018,0.0797
14/12/2018,0.0797
17/12/2018,0.0797
18/12/2018,0.0797
19/12/2018,0.0797
20/12/2018,0.08
21/12/2018,0.08
24/12/2018,0.08
26/12/2018,0.08
27/12/2018,0.0817
28/12/2018,0.0817
31/12/2018,0.0817
02/01/2019,0.0817
03/01/2019,0.0806
04/01/2019,0.0806
07/01/2019,0.0806
08/01/2019,0.0806
09/01/2019,0.0806
10/01/2019,0.08
11/01/2019,0.08
14/01/2019,0.08
15/01/2019,0.08
16/01/2019,0.08
17/01/2019,0.0791
18/01/2019,0.0791
21/01/2019,0.0791
22/01/2019,0.0791
23/01/2019,0.0791
24/01/2019,0.0791
25/01/2019,0.0791
28/01/2019,0.0791
29/01/2019,0.0791
30/01/2019,0.0791
31/01/2019,0.0786
01/02/2019,0.0786
05/02/2019,0.0786
06/02/2019,0.0786
07/02/2019,0.079
08/02/2019,0.079
11/02/2019,0.079
12/02/2019,0.079
13/02/2019,0.079
14/02/2019,0.0788
15/02/2019,0.0788
18/02/2019,0.0788
19/02/2019,0.0788
20/02/2019,0.0788
21/02/2019,0.0785
22/02/2019,0.0785
25/02/2019,0.0785
26/02/2019,0.0785
27/02/2019,0.0785
28/02/2019,0.081
01/03/2019,0.081
04/03/2019,0.081
05/03/2019,0.081
06/03/2019,0.081
07/03/2019,0.08
08/03/2019,0.08
11/03/2019,0.08
12/03/2019,0.08
13/03/2019,0.08
14/03/2019,0.0809
15/03/2019,0.0809
19/03/2019,0.0809
20/03/2019,0.0809
21/03/2019,0.0815
22/03/2019,0.0815
25/03/2019,0.0815
26/03/2019,0.0815
27/03/2019,0.0815
28/03/2019,0.0785
29/03/2019,0.0785
01/04/2019,0.0785
02/04/2019,0.0785
03/04/2019,0.0785
04/04/2019,0.078
05/04/2019,0.078
08/04/2019,0.078
09/04/2019,0.078
10/04/2019,0.078
11/04/2019,0.0776
12/04/2019,0.0776
15/04/2019,0.0776
16/04/2019,0.0776
17/04/2019,0.0781
22/04/2019,0.0781
23/04/2019,0.0781
24/04/2019,0.0781
25/04/2019,0.0775
26/04/2019,0.0775
29/04/2019,0.0775
30/04/2019,0.0775
02/05/2019,0.082
03/05/2019,0.082
06/05/2019,0.082
07/05/2019,0.082
08/05/2019,0.082
09/05/2019,0.0802
10/05/2019,0.0802
13/05/2019,0.0802
14/05/2019,0.0802
15/05/2019,0.0802
16/05/2019,0.0805
17/05/2019,0.0805
20/05/2019,0.0805
21/05/2019,0.0805
22/05/2019,0.0805
23/05/2019,0.0803
24/05/2019,0.0803
27/05/2019,0.0803
28/05/2019,0.0803
29/05/2019,0.0803
30/05/2019,0.0805
31/05/2019,0.0805
03/06/2019,0.0805
04/06/2019,0.0805
05/06/2019,0.0805
06/06/2019,0.083
07/06/2019,0.083
10/06/2019,0.083
11/06/2019,0.083
12/06/2019,0.083
13/06/2019,0.0828
14/06/2019,0.0828
17/06/2019,0.0828
18/06/2019,0.0828
19/06/2019,0.0828
20/06/2019,0.0824
21/06/2019,0.0824
24/06/2019,0.0824
25/06/2019,0.0824
26/06/2019,0.0824
27/06/2019,0.0818
28/06/2019,0.0818
01/07/2019,0.0818
02/07/2019,0.0818
03/07/2019,0.0818
04/07/2019,0.081
05/07/2019,0.081
08/07/2019,0.081
09/07/2019,0.081
10/07/2019,0.081
11/07/2019,0.0817
12/07/2019,0.0817
15/07/2019,0.0817
16/07/2019,0.0817
17/07/2019,0.0817
18/07/2019,0.0813
19/07/2019,0.0813
22/07/2019,0.0813
23/07/2019,0.0813
24/07/2019,0.0813
25/07/2019,0.0815
26/07/2019,0.0815
29/07/2019,0.0815
30/07/2019,0.0815
31/07/2019,0.0815
01/08/2019,0.0801
02/08/2019,0.0801
05/08/2019,0.0801
06/08/2019,0.0801
07/08/2019,0.0801
08/08/2019,0.0815
09/08/2019,0.0815
12/08/2019,0.0815
13/08/2019,0.0815
14/08/2019,0.0815
15/08/2019,0.0805
16/08/2019,0.0805
19/08/2019,0.0805
20/08/2019,0.0805
21/08/2019,0.0805
22/08/2019,0.0796
23/08/2019,0.0796
26/08/2019,0.0796
27/08/2019,0.0796
28/08/2019,0.0796
29/08/2019,0.0787
30/08/2019,0.0787
02/09/2019,0.0787
03/09/2019,0.0787
04/09/2019,0.0787
05/09/2019,0.0781
06/09/2019,0.0781
09/09/2019,0.0781
10/09/2019,0.0781
11/09/2019,0.0781
12/09/2019,0.0772
13/09/2019,0.0772
17/09/2019,0.0772
18/09/2019,0.0772
19/09/2019,0.0772
20/09/2019,0.0772
23/09/2019,0.0772
24/09/2019,0.0772
25/09/2019,0.0772
26/09/2019,0.0761
27/09/2019,0.0761
30/09/2019,0.0761
01/10/2019,0.0761
02/10/2019,0.0761
03/10/2019,0.0765
04/10/2019,0.0765
07/10/2019,0.0765
08/10/2019,0.0765
09/10/2019,0.0765
10/10/2019,0.077
11/10/2019,0.077
14/10/2019,0.077
15/10/2019,0.077
16/10/2019,0.077
17/10/2019,0.0767
18/10/2019,0.0767
21/10/2019,0.0767
22/10/2019,0.0767
23/10/2019,0.0767
24/10/2019,0.0765
25/10/2019,0.0765
28/10/2019,0.0765
29/10/2019,0.0765
30/10/2019,0.0765
31/10/2019,0.0762
01/11/2019,0.0762
04/11/2019,0.0762
05/11/2019,0.0762
06/11/2019,0.0762
07/11/2019,0.0755
08/11/2019,0.0755
11/11/2019,0.0755
12/11/2019,0.0755
13/11/2019,0.0755
14/11/2019,0.0745
15/11/2019,0.0745
19/11/2019,0.0745
20/11/2019,0.0745
21/11/2019,0.0743
22/11/2019,0.0743
25/11/2019,0.0743
26/11/2019,0.0743
27/11/2019,0.0743
28/11/2019,0.0746
29/11/2019,0.0746
02/12/2019,0.0746
03/12/2019,0.0746
04/12/2019,0.0746
05/12/2019,0.074
06/12/2019,0.074
09/12/2019,0.074
10/12/2019,0.074
11/12/2019,0.0704
13/12/2019,0.0704
16/12/2019,0.0704
17/12/2019,0.0704
18/12/2019,0.0704
19/12/2019,0.068
20/12/2019,0.068
23/12/2019,0.068
24/12/2019,0.068
26/12/2019,0.0725
27/12/2019,0.0725
30/12/2019,0.0725
31/12/2019,0.0725
02/01/2020,0.0725
03/01/2020,0.0725
06/01/2020,0.0725
07/01/2020,0.0725
08/01/2020,0.0725
09/01/2020,0.0726
10/01/2020,0.0726
13/01/2020,0.0726
14/01/2020,0.0726
15/01/2020,0.0726
16/01/2020,0.07
17/01/2020,0.07
20/01/2020,0.07
21/01/2020,0.07
22/01/2020,0.07
23/01/2020,0.0705
24/01/2020,0.0705
27/01/2020,0.0705
28/01/2020,0.0705
29/01/2020,0.0705
30/01/2020,0.0704
31/01/2020,0.0704
04/02/2020,0.0704
05/02/2020,0.0704
06/02/2020,0.0699
07/02/2020,0.0699
10/02/2020,0.0699
11/02/2020,0.0699
12/02/2020,0.0699
13/02/2020,0.07
14/02/2020,0.07
17/02/2020,0.07
18/02/2020,0.07
19/02/2020,0.07
20/02/2020,0.0695
21/02/2020,0.0695
24/02/2020,0.0695
25/02/2020,0.0695
26/02/2020,0.0695
27/02/2020,0.0691
28/02/2020,0.0691
02/03/2020,0.0691
03/03/2020,0.0691
04/03/2020,0.0691
05/03/2020,0.067
06/03/2020,0.067
09/03/2020,0.067
10/03/2020,0.067
11/03/2020,0.067
12/03/2020,0.0681
13/03/2020,0.0681
17/03/2020,0.0681
18/03/2020,0.0681
19/03/2020,0.0715
20/03/2020,0.0715
23/03/2020,0.0715
24/03/2020,0.0715
25/03/2020,0.0715
26/03/2020,0.0659
27/03/2020,0.0659
30/03/2020,0.0659
31/03/2020,0.0659
01/04/2020,0.0659
02/04/2020,0.0639
03/04/2020,0.0639
06/04/2020,0.0639
07/04/2020,0.0639
08/04/2020,0.0623
13/04/2020,0.0623
14/04/2020,0.0623
15/04/2020,0.0623
16/04/2020,0.06
17/04/2020,0.06
20/04/2020,0.06
21/04/2020,0.06
22/04/2020,0.06
23/04/2020,0.06
24/04/2020,0.06
27/04/2020,0.06
28/04/2020,0.06
29/04/2020,0.06
30/04/2020,0.0584
04/05/2020,0.0584
05/05/2020,0.0584
06/05/2020,0.0584
07/05/2020,0.057
08/05/2020,0.057
11/05/2020,0.057
12/05/2020,0.057
13/05/2020,0.057
14/05/2020,0.0539
15/05/2020,0.0539
18/05/2020,0.0539
19/05/2020,0.0539
20/05/2020,0.0539
21/05/2020,0.0539
22/05/2020,0.0539
25/05/2020,0.0539
26/05/2020,0.0539
27/05/2020,0.0539
28/05/2020,0.0538
29/05/2020,0.0538
01/06/2020,0.0538
02/06/2020,0.0538
03/06/2020,0.0538
04/06/2020,0.0527
05/06/2020,0.0527
08/06/2020,0.0527
09/06/2020,0.0527
10/06/2020,0.0527
11/06/2020,0.0515
12/06/2020,0.0515
15/06/2020,0.0515
16/06/2020,0.0515
17/06/2020,0.0515
18/06/2020,0.0498
19/06/2020,0.0498
22/06/2020,0.0498
23/06/2020,0.0498
24/06/2020,0.0498
25/06/2020,0.0485
26/06/2020,0.0485
29/06/2020,0.0485
30/06/2020,0.0485
01/07/2020,0.0485
02/07/2020,0.0481
03/07/2020,0.0481
06/07/2020,0.0481
07/07/2020,0.0481
08/07/2020,0.0481
09/07/2020,0.0495
10/07/2020,0.0495
13/07/2020,0.0495
14/07/2020,0.0495
15/07/2020,0.0495
16/07/2020,0.049
17/07/2020,0.049
20/07/2020,0.049
21/07/2020,0.049
22/07/2020,0.049
23/07/2020,0.048
24/07/2020,0.048
27/07/2020,0.048
28/07/2020,0.048
29/07/2020,0.048
30/07/2020,0.0463
31/07/2020,0.0463
03/08/2020,0.0463
04/08/2020,0.0463
05/08/2020,0.0463
06/08/2020,0.0453
07/08/2020,0.0453
10/08/2020,0.0453
11/08/2020,0.0453
12/08/2020,0.0453
13/08/2020,0.0448
14/08/2020,0.0448
17/08/2020,0.0448
18/08/2020,0.0448
19/08/2020,0.0448
20/08/2020,0.0443
21/08/2020,0.0443
24/08/2020,0.0443
25/08/2020,0.0443
26/08/2020,0.0443
27/08/2020,0.045
28/08/2020,0.045
31/08/2020,0.045
01/09/2020,0.045
02/09/2020,0.045
03/09/2020,0.0442
04/09/2020,0.0442
07/09/2020,0.0442
08/09/2020,0.0442
09/09/2020,0.0442
10/09/2020,0.0441
11/09/2020,0.0441
14/09/2020,0.0441
15/09/2020,0.0441
17/09/2020,0.0445
18/09/2020,0.0445
21/09/2020,0.0445
22/09/2020,0.0445
23/09/2020,0.0445
24/09/2020,0.0425
25/09/2020,0.0425
28/09/2020,0.0425
29/09/2020,0.0425
30/09/2020,0.0425
01/10/2020,0.0418
02/10/2020,0.0418
05/10/2020,0.0418
06/10/2020,0.0418
07/10/2020,0.0418
08/10/2020,0.0426
09/10/2020,0.0426
12/10/2020,0.0426
13/10/2020,0.0426
14/10/2020,0.0426
15/10/2020,0.0422
16/10/2020,0.0422
19/10/2020,0.0422
20/10/2020,0.0422
21/10/2020,0.0422
22/10/2020,0.0414
23/10/2020,0.0414
26/10/2020,0.0414
27/10/2020,0.0414
28/10/2020,0.0414
29/10/2020,0.0422
30/10/2020,0.0422
03/11/2020,0.0422
04/11/2020,0.0422
05/11/2020,0.0425
06/11/2020,0.0425
09/11/2020,0.0425
10/11/2020,0.0425
11/11/2020,0.0425
12/11/2020,0.0414
13/11/2020,0.0414
17/11/2020,0.0414
18/11/2020,0.0414
19/11/2020,0.0424
20/11/2020,0.0424
23/11/2020,0.0424
24/11/2020,0.0424
25/11/2020,0.0424
26/11/2020,0.0428
27/11/2020,0.0428
30/11/2020,0.0428
01/12/2020,0.0428
02/12/2020,0.0428
03/12/2020,0.0435
04/12/2020,0.0435
07/12/2020,0.0435
08/12/2020,0.0435
09/12/2020,0.0435
10/12/2020,0.0426
11/12/2020,0.0426
14/12/2020,0.0426
15/12/2020,0.0426
16/12/2020,0.0426
17/12/2020,0.0423
18/12/2020,0.0423
21/12/2020,0.0423
22/12/2020,0.0423
23/12/2020,0.0423
24/12/2020,0.0427
28/12/2020,0.0427
29/12/2020,0.0427
30/12/2020,0.0427
31/12/2020,0.0424
04/01/2021,0.0424
05/01/2021,0.0424
06/01/2021,0.0424
07/01/2021,0.0428
08/01/2021,0.0428
11/01/2021,0.0428
12/01/2021,0.0428
13/01/2021,0.0428
14/01/2021,0.0419
15/01/2021,0.0419
18/01/2021,0.0419
19/01/2021,0.0419
20/01/2021,0.0419
21/01/2021,0.0419
22/01/2021,0.0419
25/01/2021,0.0419
26/01/2021,0.0419
27/01/2021,0.0419
28/01/2021,0.0422
29/01/2021,0.0422
02/02/2021,0.0422
03/02/2021,0.0422
04/02/2021,0.0424
05/02/2021,0.0424
08/02/2021,0.0424
09/02/2021,0.0424
10/02/2021,0.0424
11/02/2021,0.0419
12/02/2021,0.0419
15/02/2021,0.0419
16/02/2021,0.0419
17/02/2021,0.0419
18/02/2021,0.0401
19/02/2021,0.0401
22/02/2021,0.0401
23/02/2021,0.0401
24/02/2021,0.0401
25/02/2021,0.0402
26/02/2021,0.0402
01/03/2021,0.0402
02/03/2021,0.0402
03/03/2021,0.0402
04/03/2021,0.0406
05/03/2021,0.0406
08/03/2021,0.0406
09/03/2021,0.0406
10/03/2021,0.0406
11/03/2021,0.0405
12/03/2021,0.0405
16/03/2021,0.0405
17/03/2021,0.0405
18/03/2021,0.0405
19/03/2021,0.0405
22/03/2021,0.0405
23/03/2021,0.0405
24/03/2021,0.0405
25/03/2021,0.0403
26/03/2021,0.0403
29/03/2021,0.0403
30/03/2021,0.0403
31/03/2021,0.0408
05/04/2021,0.0408
06/04/2021,0.0408
07/04/2021,0.0408
08/04/2021,0.0407
09/04/2021,0.0407
12/04/2021,0.0407
13/04/2021,0.0407
14/04/2021,0.0407
15/04/2021,0.0407
16/04/2021,0.0407
19/04/2021,0.0407
20/04/2021,0.0407
21/04/2021,0.0407
22/04/2021,0.0406
23/04/2021,0.0406
26/04/2021,0.0406
27/04/2021,0.0406
28/04/2021,0.0406
29/04/2021,0.0406
30/04/2021,0.0406
03/05/2021,0.0406
04/05/2021,0.0406
05/05/2021,0.0406
06/05/2021,0.0407
07/05/2021,0.0407
10/05/2021,0.0407
11/05/2021,0.0407
12/05/2021,0.0407
13/05/2021,0.0406
14/05/2021,0.0406
17/05/2021,0.0406
18/05/2021,0.0406
19/05/2021,0.0406
20/05/2021,0.0405
21/05/2021,0.0405
24/05/2021,0.0405
25/05/2021,0.0405
26/05/2021,0.0405
27/05/2021,0.0407
28/05/2021,0.0407
31/05/2021,0.0407
01/06/2021,0.0407
02/06/2021,0.0407
03/06/2021,0.0402
04/06/2021,0.0402
07/06/2021,0.0402
08/06/2021,0.0402
09/06/2021,0.0402
10/06/2021,0.0404
11/06/2021,0.0404
14/06/2021,0.0404
15/06/2021,0.0404
16/06/2021,0.0404
17/06/2021,0.04
18/06/2021,0.04
21/06/2021,0.04
22/06/2021,0.04
23/06/2021,0.04
24/06/2021,0.0403
25/06/2021,0.0403
28/06/2021,0.0403
29/06/2021,0.0403
30/06/2021,0.0403
01/07/2021,0.043
02/07/2021,0.043
05/07/2021,0.043
06/07/2021,0.043
07/07/2021,0.043
08/07/2021,0.043
09/07/2021,0.043
12/07/2021,0.043
13/07/2021,0.043
14/07/2021,0.043
15/07/2021,0.043
16/07/2021,0.043
19/07/2021,0.043
20/07/2021,0.043
21/07/2021,0.043
22/07/2021,0.0433
23/07/2021,0.0433
26/07/2021,0.0433
27/07/2021,0.0433
28/07/2021,0.0433
29/07/2021,0.0435
30/07/2021,0.0435
02/08/2021,0.0435
03/08/2021,0.0435
04/08/2021,0.0435
05/08/2021,0.0433
06/08/2021,0.0433
09/08/2021,0.0433
10/08/2021,0.0433
11/08/2021,0.0433
12/08/2021,0.045
13/08/2021,0.045
16/08/2021,0.045
17/08/2021,0.045
18/08/2021,0.045
19/08/2021,0.045
20/08/2021,0.045
23/08/2021,0.045
24/08/2021,0.045
25/08/2021,0.045
26/08/2021,0.0449
27/08/2021,0.0449
30/08/2021,0.0449
31/08/2021,0.0449
01/09/2021,0.0449
02/09/2021,0.0439
03/09/2021,0.0439
06/09/2021,0.0439
07/09/2021,0.0439
08/09/2021,0.0439
09/09/2021,0.0449
10/09/2021,0.0449
13/09/2021,0.0449
14/09/2021,0.0449
15/09/2021,0.046
17/09/2021,0.046
20/09/2021,0.046
21/09/2021,0.046
22/09/2021,0.046
23/09/2021,0.0458
24/09/2021,0.0458
27/09/2021,0.0458
28/09/2021,0.0458
29/09/2021,0.0458
30/09/2021,0.0469
01/10/2021,0.0469
04/10/2021,0.0469
05/10/2021,0.0469
06/10/2021,0.0469
07/10/2021,0.0481
08/10/2021,0.0481
11/10/2021,0.0481
12/10/2021,0.0481
13/10/2021,0.0481
14/10/2021,0.0479
15/10/2021,0.0479
18/10/2021,0.0479
19/10/2021,0.0479
20/10/2021,0.0479
21/10/2021,0.0483
22/10/2021,0.0483
25/10/2021,0.0483
26/10/2021,0.0483
27/10/2021,0.0483
28/10/2021,0.0493
29/10/2021,0.0493
01/11/2021,0.0493
03/11/2021,0.0493
04/11/2021,0.05
05/11/2021,0.05
08/11/2021,0.05
09/11/2021,0.05
10/11/2021,0.05
11/11/2021,0.0514
12/11/2021,0.0514
16/11/2021,0.0514
17/11/2021,0.0514
18/11/2021,0.05
19/11/2021,0.05
22/11/2021,0.05
23/11/2021,0.05
24/11/2021,0.05
25/11/2021,0.0505
26/11/2021,0.0505
29/11/2021,0.0505
30/11/2021,0.0505
01/12/2021,0.0505
02/12/2021,0.051
03/12/2021,0.051
06/12/2021,0.051
07/12/2021,0.051
08/12/2021,0.051
09/12/2021,0.052
10/12/2021,0.052
13/12/2021,0.052
14/12/2021,0.052
15/12/2021,0.052
16/12/2021,0.052
17/12/2021,0.052
20/12/2021,0.052
21/12/2021,0.052
22/12/2021,0.052
23/12/2021,0.0545
24/12/2021,0.0545
27/12/2021,0.0545
28/12/2021,0.0545
29/12/2021,0.0545
30/12/2021,0.0549
31/12/2021,0.0549
03/01/2022,0.0549
04/01/2022,0.0549
05/01/2022,0.0549
06/01/2022,0.0551
07/01/2022,0.0551
10/01/2022,0.0551
11/01/2022,0.0551
12/01/2022,0.0551
13/01/2022,0.0552
14/01/2022,0.0552
17/01/2022,0.0552
18/01/2022,0.0552
19/01/2022,0.0552
20/01/2022,0.0557
21/01/2022,0.0557
24/01/2022,0.0557
25/01/2022,0.0557
26/01/2022,0.0557
27/01/2022,0.055
28/01/2022,0.055
31/01/2022,0.055
01/02/2022,0.055
02/02/2022,0.055
03/02/2022,0.0584
04/02/2022,0.0584
08/02/2022,0.0584
09/02/2022,0.0584
10/02/2022,0.0575
11/02/2022,0.0575
14/02/2022,0.0575
15/02/2022,0.0575
16/02/2022,0.0575
17/02/2022,0.0595
18/02/2022,0.0595
21/02/2022,0.0595
22/02/2022,0.0595
23/02/2022,0.0595
24/02/2022,0.0594
25/02/2022,0.0594
28/02/2022,0.0594
01/03/2022,0.0594
02/03/2022,0.0594
03/03/2022,0.0606
04/03/2022,0.0606
07/03/2022,0.0606
08/03/2022,0.0606
09/03/2022,0.0606
10/03/2022,0.0615
11/03/2022,0.0615
14/03/2022,0.0615
15/03/2022,0.0615
16/03/2022,0.0615
17/03/2022,0.0633
18/03/2022,0.0633
22/03/2022,0.0633
23/03/2022,0.0633
24/03/2022,0.0649
25/03/2022,0.0649
28/03/2022,0.0649
29/03/2022,0.0649
30/03/2022,0.0649
31/03/2022,0.0652
01/04/2022,0.0652
04/04/2022,0.0652
05/04/2022,0.0652
06/04/2022,0.0652
07/04/2022,0.0652
08/04/2022,0.0652
11/04/2022,0.0652
12/04/2022,0.0652
13/04/2022,0.0652
18/04/2022,0.0652
19/04/2022,0.0652
20/04/2022,0.0652
21/04/2022,0.065
22/04/2022,0.065
25/04/2022,0.065
26/04/2022,0.065
27/04/2022,0.065
28/04/2022,0.0668
29/04/2022,0.0668
02/05/2022,0.0668
03/05/2022,0.0668
04/05/2022,0.0668
05/05/2022,0.0685
06/05/2022,0.0685
09/05/2022,0.0685
10/05/2022,0.0685
11/05/2022,0.0685
12/05/2022,0.0697
13/05/2022,0.0697
16/05/2022,0.0697
17/05/2022,0.0697
18/05/2022,0.0697
19/05/2022,0.0693
20/05/2022,0.0693
23/05/2022,0.0693
24/05/2022,0.0693
25/05/2022,0.0693
26/05/2022,0.069
27/05/2022,0.069
30/05/2022,0.069
31/05/2022,0.069
01/06/2022,0.069
02/06/2022,0.0701
03/06/2022,0.0701
06/06/2022,0.0701
07/06/2022,0.0701
08/06/2022,0.0701
09/06/2022,0.0732
10/06/2022,0.0732
13/06/2022,0.0732
14/06/2022,0.0732
15/06/2022,0.0732
16/06/2022,0.0715
17/06/2022,0.0715
20/06/2022,0.0715
21/06/2022,0.0715
22/06/2022,0.0715
23/06/2022,0.075
24/06/2022,0.075
27/06/2022,0.075
28/06/2022,0.075
29/06/2022,0.075
30/06/2022,0.0756
01/07/2022,0.0756
04/07/2022,0.0756
05/07/2022,0.0756
06/07/2022,0.0756
07/07/2022,0.077
08/07/2022,0.077
11/07/2022,0.077
12/07/2022,0.077
13/07/2022,0.077
14/07/2022,0.0755
15/07/2022,0.0755
18/07/2022,0.0755
19/07/2022,0.0755
20/07/2022,0.0755
21/07/2022,0.0774
22/07/2022,0.0774
25/07/2022,0.0774
26/07/2022,0.0774
27/07/2022,0.0774
28/07/2022,0.0805
29/07/2022,0.0805
01/08/2022,0.0805
02/08/2022,0.0805
03/08/2022,0.0805
04/08/2022,0.0801
05/08/2022,0.0801
08/08/2022,0.0801
09/08/2022,0.0801
10/08/2022,0.0801
11/08/2022,0.083
12/08/2022,0.083
15/08/2022,0.083
16/08/2022,0.083
17/08/2022,0.083
18/08/2022,0.0835
19/08/2022,0.0835
22/08/2022,0.0835
23/08/2022,0.0835
24/08/2022,0.0835
25/08/2022,0.0835
26/08/2022,0.0835
29/08/2022,0.0835
30/08/2022,0.0835
31/08/2022,0.0835
01/09/2022,0.0835
02/09/2022,0.0835
05/09/2022,0.0835
06/09/2022,0.0835
07/09/2022,0.0835
08/09/2022,0.0855
09/09/2022,0.0855
12/09/2022,0.0855
13/09/2022,0.0855
14/09/2022,0.0855
15/09/2022,0.0875
19/09/2022,0.0875
20/09/2022,0.0875
21/09/2022,0.0875
22/09/2022,0.0861
23/09/2022,0.0861
26/09/2022,0.0861
27/09/2022,0.0861
28/09/2022,0.0861
29/09/2022,0.0925
30/09/2022,0.0925
03/10/2022,0.0925
04/10/2022,0.0925
05/10/2022,0.0925
06/10/2022,0.09
07/10/2022,0.09
10/10/2022,0.09
11/10/2022,0.09
12/10/2022,0.09
13/10/2022,0.089
14/10/2022,0.089
17/10/2022,0.089
18/10/2022,0.089
19/10/2022,0.089
20/10/2022,0.088
21/10/2022,0.088
24/10/2022,0.088
25/10/2022,0.088
26/10/2022,0.088
27/10/2022,0.09
28/10/2022,0.09
31/10/2022,0.09
01/11/2022,0.09
03/11/2022,0.094
04/11/2022,0.094
07/11/2022,0.094
08/11/2022,0.094
09/11/2022,0.094
10/11/2022,0.0919
11/11/2022,0.0919
14/11/2022,0.0919
15/11/2022,0.0919
16/11/2022,0.0919
17/11/2022,0.0937
18/11/2022,0.0937
22/11/2022,0.0937
23/11/2022,0.0937
24/11/2022,0.097
25/11/2022,0.097
28/11/2022,0.097
29/11/2022,0.097
30/11/2022,0.097
01/12/2022,0.0968
02/12/2022,0.0968
05/12/2022,0.0968
06/12/2022,0.0968
07/12/2022,0.0968
08/12/2022,0.1
09/12/2022,0.1
13/12/2022,0.1
14/12/2022,0.1
15/12/2022,0.098
16/12/2022,0.098
19/12/2022,0.098
20/12/2022,0.098
21/12/2022,0.098
22/12/2022,0.102
23/12/2022,0.102
26/12/2022,0.102
27/12/2022,0.102
28/12/2022,0.102
29/12/2022,0.101
30/12/2022,0.101
02/01/2023,0.101
03/01/2023,0.101
04/01/2023,0.101
05/01/2023,0.1049
06/01/2023,0.1049
09/01/2023,0.1049
10/01/2023,0.1049
11/01/2023,0.1049
12/01/2023,0.1046
13/01/2023,0.1046
16/01/2023,0.1046
17/01/2023,0.1046
18/01/2023,0.1046
19/01/2023,0.107
20/01/2023,0.107
23/01/2023,0.107
24/01/2023,0.107
25/01/2023,0.107
26/01/2023,0.108
27/01/2023,0.108
30/01/2023,0.108
31/01/2023,0.108
01/02/2023,0.108
02/02/2023,0.1078
03/02/2023,0.1078
07/02/2023,0.1078
08/02/2023,0.1078
09/02/2023,0.1082
10/02/2023,0.1082
13/02/2023,0.1082
14/02/2023,0.1082
15/02/2023,0.1082
16/02/2023,0.1105
17/02/2023,0.1105
20/02/2023,0.1105
21/02/2023,0.1105
22/02/2023,0.1105
23/02/2023,0.1104
24/02/2023,0.1104
27/02/2023,0.1104
28/02/2023,0.1104
01/03/2023,0.1104
02/03/2023,0.1105
03/03/2023,0.1105
06/03/2023,0.1105
07/03/2023,0.1105
08/03/2023,0.1105
09/03/2023,0.1119
10/03/2023,0.1119
13/03/2023,0.1119
14/03/2023,0.1119
15/03/2023,0.1119
16/03/2023,0.113
17/03/2023,0.113
21/03/2023,0.113
22/03/2023,0.113
23/03/2023,0.1128
24/03/2023,0.1128
27/03/2023,0.1128
28/03/2023,0.1128
29/03/2023,0.1128
30/03/2023,0.1134
31/03/2023,0.1134
03/04/2023,0.1134
04/04/2023,0.1134
05/04/2023,0.1128
10/04/2023,0.1128
11/04/2023,0.1128
12/04/2023,0.1128
13/04/2023,0.113
14/04/2023,0.113
17/04/2023,0.113
18/04/2023,0.113
19/04/2023,0.113
20/04/2023,0.113
21/04/2023,0.113
24/04/2023,0.113
25/04/2023,0.113
26/04/2023,0.113
27/04/2023,0.1127
28/04/2023,0.1127
02/05/2023,0.1127
03/05/2023,0.1127
04/05/2023,0.114
05/05/2023,0.114
08/05/2023,0.114
09/05/2023,0.114
10/05/2023,0.114
11/05/2023,0.1139
12/05/2023,0.1139
15/05/2023,0.1139
16/05/2023,0.1139
17/05/2023,0.1139
18/05/2023,0.1125
19/05/2023,0.1125
22/05/2023,0.1125
23/05/2023,0.1125
24/05/2023,0.1125
25/05/2023,0.1125
26/05/2023,0.1125
29/05/2023,0.1125
